id,listing_url,name,summary,description,host_id,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,street,neighbourhood,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy
4558413,https://www.airbnb.com/rooms/4558413,,,,15416476,2014,,N/A,,,,,,Centrum-West,Amsterdam,North Holland,1015 CW,,52.3770848,4.885773618,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,225,,,,40,1,0,3,,,0,27/02/2014,9/7/2015,,,,,,,,,
3027404,https://www.airbnb.com/rooms/3027404,,,,15421454,2014,,N/A,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 GK,,52.3707224,4.858734662,,Apartment,Private room,2,1,1,1,Real Bed,,60,,,,,1,0,3,,,1,11/6/2014,15/09/2015,94,10,10,10,10,10,6,,
3113368,https://www.airbnb.com/rooms/3113368,,,,15424013,2014,,0.8,,,,,,Oud-Noord,Amsterdam,North Holland,1025 LJ,,52.3925106,4.933577979,,House,Entire home/apt,4,1,2,2,Real Bed,,125,,,,75,1,0,5,,,3,26/02/2014,22/09/2015,93,9,9,10,9,9,9,,
3029248,https://www.airbnb.com/rooms/3029248,,,,15429214,2014,,1,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.37813963,4.855743142,,Hut,Private room,2,1,1,1,Real Bed,,45,,,300,50,1,15,3,,,6,2/6/2014,27/08/2015,92,9,8,10,10,9,9,,
3031439,https://www.airbnb.com/rooms/3031439,,,,15439274,2014,,0.83,,,,,,Westerpark,Amsterdam,North Holland,1056kk,,52.37656381,4.869416556,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,140,,,100,20,2,20,2,,,9,19/08/2014,16/07/2015,98,10,10,10,10,9,9,,
3037184,https://www.airbnb.com/rooms/3037184,,,,15463911,2014,,0.85,,,,,,Westerpark,Amsterdam,North Holland,1051 AC,,52.38276953,4.876686336,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,130,,,,50,1,20,3,,,4,26/09/2014,27/08/2015,100,10,10,10,10,10,9,,
3036290,https://www.airbnb.com/rooms/3036290,,,,15463911,2014,,0.85,,,,,,Westerpark,Amsterdam,North Holland,1051 AC,,52.38946903,4.872249528,,Apartment,Private room,2,1,1,1,Real Bed,,60,,,,,1,10,1,,,34,24/06/2014,22/08/2015,93,9,10,9,9,9,9,,
4845712,https://www.airbnb.com/rooms/4845712,,,,15466411,2014,,0.75,,,,,,Zuid,Amsterdam,Noord-Holland,1058,,52.35323613,4.844817665,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,80,,,"1,000.00",120,2,30,7,,,1,28/12/2014,23/09/2015,80,10,8,10,6,10,10,,
3037294,https://www.airbnb.com/rooms/3037294,,,,15467836,2014,,N/A,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,342HUIS,,52.36190248,4.861873084,,House,Entire home/apt,2,1.5,1,2,Real Bed,,99,,,250,30,1,0,3,,,3,15/03/2014,3/9/2015,100,10,10,10,10,9,10,,
4757976,https://www.airbnb.com/rooms/4757976,,,,15472145,2014,,1,,,,,,Zuid,Amsterdam,Noord-Holland,1058TX,,52.35591626,4.849258946,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,84,,,175,15,1,0,3,,,4,2/10/2014,17/08/2015,100,10,10,10,10,10,9,,
3920138,https://www.airbnb.com/rooms/3920138,,,,15477991,2014,,1,,,,,,Centrum-West,Amsterdam,North Holland,1013 JV,,52.38231572,4.886709486,,Apartment,Entire home/apt,4,1,2,4,Real Bed,,150,,,150,65,1,0,5,,,6,17/04/2014,12/9/2015,100,10,10,10,10,10,10,,
3040374,https://www.airbnb.com/rooms/3040374,,,,15480871,2014,,0.85,,,,,,Westerpark,Amsterdam,North Holland,1013 AX,,52.395174,4.875800004,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,78,,,300,100,0,0,3,,,32,26/02/2014,13/08/2015,85,9,8,9,9,8,8,,
3040589,https://www.airbnb.com/rooms/3040589,,,,15482501,2014,,0.67,,,,,,Centrum-West,Amsterdam,North Holland,1015 HW,,52.38258306,4.886500669,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,84,,,300,50,1,0,2,,,5,2/1/2014,21/07/2015,100,10,10,10,10,10,9,,
3040881,https://www.airbnb.com/rooms/3040881,,,,15482624,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1058 HM,,52.35263667,4.851988212,,House,Entire home/apt,5,1,3,4,Real Bed,,165,,,300,90,1,0,4,,,2,5/11/2014,22/07/2015,90,9,7,10,10,8,8,,
3040900,https://www.airbnb.com/rooms/3040900,,,,15484042,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 NE,,52.37039943,4.863402556,,Apartment,Entire home/apt,2,1,2,2,Real Bed,,100,,,,,2,15,2,,,4,23/12/2014,4/7/2015,90,10,10,10,10,9,9,,
4664219,https://www.airbnb.com/rooms/4664219,,,,15502303,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,NH,1072,,52.35015345,4.889731759,,House,Private room,2,1,1,1,Real Bed,,84,,,,75,1,25,1,,,0,2/7/2014,24/07/2015,,,,,,,,,
3173128,https://www.airbnb.com/rooms/3173128,,,,15503879,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1071 GK,,52.35876641,4.872571157,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,200,,,,,2,80,2,,,0,8/10/2014,4/7/2015,,,,,,,,,
3045003,https://www.airbnb.com/rooms/3045003,,,,15504079,2014,,N/A,,,,,,Oud-Noord,Amsterdam,North Holland,1021 BM,,52.38329797,4.912862402,,Apartment,Entire home/apt,4,1,3,3,Real Bed,,150,,,150,45,4,50,5,,,0,28/02/2014,23/09/2015,,,,,,,,,
3203788,https://www.airbnb.com/rooms/3203788,,,,15508423,2014,,0.94,,,,,,Zuid,Amsterdam,North Holland,1058 GR,,52.35780434,4.852844586,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,89,,,,25,0,0,3,,,5,1/10/2014,10/9/2015,100,10,10,10,10,9,10,,
4467921,https://www.airbnb.com/rooms/4467921,,,,15515195,2014,,0.8,,,,,,Zuid,Amsterdam,North Holland,1076RK,,52.34475541,4.865367108,,Apartment,Private room,2,1,1,1,Real Bed,,55,,,,,1,0,1,,,2,8/8/2014,13/07/2015,100,10,10,10,10,10,9,,
3049932,https://www.airbnb.com/rooms/3049932,,,,15526972,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1077 JL,,52.34899133,4.877473889,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,,65,1,0,2,,,0,5/11/2014,10/8/2015,,,,,,,,,
3331953,https://www.airbnb.com/rooms/3331953,,,,15531604,2014,,0.97,,,,,,Westerpark,Amsterdam,North Holland,1051 KS,,52.38644266,4.87605897,,Apartment,Entire home/apt,6,1,2,3,Real Bed,,164,,,,55,4,42,3,,,43,17/12/2014,7/7/2015,90,10,10,9,9,9,9,,
1181668,https://www.airbnb.com/rooms/1181668,,,,15531604,2014,,0.97,,,,,,Westerpark,Amsterdam,North Holland,1051 NK,,52.37461889,4.868192752,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,131,,,,,4,47,3,,,13,6/6/2014,23/08/2015,98,10,10,10,10,10,10,,
1159204,https://www.airbnb.com/rooms/1159204,,,,15531604,2014,,0.97,,,,,,Westerpark,Amsterdam,North Holland,1051 NK,,52.37416107,4.866125714,,Apartment,Private room,2,1,1,1,Futon,,55,,,100,60,1,0,3,,,61,25/02/2014,13/08/2015,94,10,10,9,10,9,9,,
3093087,https://www.airbnb.com/rooms/3093087,,,,15547246,2014,,0.86,,,,,,Centrum-West,Amsterdam,North Holland,1016 KT,,52.3730778,4.876487976,,Apartment,Entire home/apt,4,1,2,4,Real Bed,,170,,,,90,1,0,1,,,10,17/03/2014,2/9/2015,94,9,9,10,10,10,9,,
3145732,https://www.airbnb.com/rooms/3145732,,,,15553619,2014,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 EB,,52.36518803,4.906281534,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,130,,,275,25,1,0,2,,,5,19/05/2014,1/8/2015,84,10,10,8,9,10,9,,
5224443,https://www.airbnb.com/rooms/5224443,,,,15593322,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053 CG,,52.36596567,4.867684554,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75,,,,,1,0,3,,,2,13/11/2014,3/8/2015,70,8,6,10,10,8,6,,
3065671,https://www.airbnb.com/rooms/3065671,,,,15602317,2014,,N/A,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 RX,,52.34781729,4.889601415,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,95,,,,35,1,29,1,,,11,25/08/2014,1/8/2015,87,9,9,9,9,9,9,,
3593083,https://www.airbnb.com/rooms/3593083,,,,15607483,2014,,1,,,,,,IJburg - Zeeburgereiland,Diemen,North Holland,1113 LS,,52.34579803,4.984853283,,Apartment,Private room,2,1,1,2,Real Bed,,69,,,,75,0,0,2,,,7,26/01/2014,8/9/2015,94,10,10,10,10,9,10,,
3067783,https://www.airbnb.com/rooms/3067783,,,,15611971,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 XE,,52.36662701,4.872871377,,Apartment,Entire home/apt,2,1,0,1,Real Bed,,58,,,300,115,1,0,1,,,41,8/10/2014,9/8/2015,93,9,9,10,10,9,9,,
3070863,https://www.airbnb.com/rooms/3070863,,,,15628390,2014,,0.79,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 BH,,52.36387572,4.938317048,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75,,,,,1,0,7,,,3,1/5/2014,12/7/2015,96,10,10,10,10,9,9,,
3073678,https://www.airbnb.com/rooms/3073678,,,,15642146,2014,,N/A,,,,,,Osdorp,Amsterdam,North Holland,1068RR,,52.35569783,4.805045638,,House,Entire home/apt,4,1.5,3,3,Real Bed,,149,,,150,25,1,0,5,,,0,16/01/2014,25/08/2015,,,,,,,,,
4839889,https://www.airbnb.com/rooms/4839889,,,,15642421,2014,,N/A,,,,,,Centrum-West,Amsterdam,Noord-Holland,1015,,52.37999693,4.881820996,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,160,,,,24,2,35,3,,,0,7/9/2014,25/07/2015,,,,,,,,,
3074591,https://www.airbnb.com/rooms/3074591,,,,15646635,2014,,N/A,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 CL,,52.3426178,4.902161715,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,90,,,95,25,1,0,4,,,0,25/09/2014,15/09/2015,,,,,,,,,
5273445,https://www.airbnb.com/rooms/5273445,,,,15658700,2014,,N/A,,,,,,Centrum-Oost,Amsterdam,Noord-Holland,1018 XE,,52.36309295,4.910534088,,Loft,Entire home/apt,5,1.5,3,5,Real Bed,,220,,,,45,1,0,1,,,0,25/10/2014,5/9/2015,,,,,,,,,
3076872,https://www.airbnb.com/rooms/3076872,,,,15659081,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1071 XH,,52.35877348,4.87436412,,Apartment,Entire home/apt,3,1,2,4,Real Bed,,180,,,300,135,3,25,2,,,1,10/12/2014,14/08/2015,80,8,8,8,8,8,8,,
3077899,https://www.airbnb.com/rooms/3077899,,,,15663607,2014,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 BH,,52.36663313,4.919249083,,Apartment,Entire home/apt,4,1,3,5,Real Bed,,139,,,,25,4,19,3,,,4,25/05/2014,21/08/2015,95,9,9,10,10,10,8,,
3899790,https://www.airbnb.com/rooms/3899790,,,,15685288,2014,,N/A,,,,,,Westerpark,Amsterdam,North Holland,1051,,52.38302469,4.868623277,,Apartment,Entire home/apt,1,1,1,1,Real Bed,,89,,,300,150,1,0,5,,,0,23/03/2014,15/07/2015,,,,,,,,,
3086908,https://www.airbnb.com/rooms/3086908,,,,15705976,2014,,1,,,,,,Centrum-West,Amsterdam,North Holland,1052 BG,,52.38210201,4.882009656,,Apartment,Entire home/apt,2,1,2,1,Real Bed,,110,,,150,,1,0,2,,,9,21/04/2014,7/7/2015,100,10,10,10,10,10,9,,
3087199,https://www.airbnb.com/rooms/3087199,,,,15706417,2014,,0.9,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 EV,,52.3541109,4.898124162,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,,,1,0,2,,,13,11/3/2014,13/08/2015,100,10,9,9,10,10,10,,
3087867,https://www.airbnb.com/rooms/3087867,,,,15708867,2014,,0.86,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,,52.37256858,4.862754355,,Apartment,Entire home/apt,3,1,3,3,Real Bed,,150,,,,,3,0,2,,,6,21/07/2014,24/08/2015,93,10,10,10,10,9,9,,
3088184,https://www.airbnb.com/rooms/3088184,,,,15710462,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,,52.36750683,4.867119824,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,250,140,1,0,2,,,7,9/11/2014,1/7/2015,100,10,10,10,10,9,9,,
3090026,https://www.airbnb.com/rooms/3090026,,,,15716388,2014,,0.67,,,,,,Oud-Noord,Amsterdam,North Holland,1021 NK,,52.38045802,4.914654056,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,69,,,100,35,1,0,3,,,4,8/7/2014,25/07/2015,90,10,10,10,10,9,9,,
3091882,https://www.airbnb.com/rooms/3091882,,,,15724908,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VX,,52.35624365,4.892335152,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150,,,250,75,2,0,2,,,5,11/12/2014,18/09/2015,100,9,10,10,10,10,9,,
3092424,https://www.airbnb.com/rooms/3092424,,,,15725870,2014,,0.92,,,,,,Zuid,Amsterdam,North Holland,1076 NX,,52.34594743,4.859793226,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,,25,2,25,1,,,5,15/04/2014,8/9/2015,95,9,7,10,10,9,8,,
3096545,https://www.airbnb.com/rooms/3096545,,,,15749123,2014,,N/A,,,,,,Zuid,Amsterdam,North Holland,1058 JP,,52.35620957,4.850008971,,Apartment,Private room,1,2,1,1,Real Bed,,60,,,150,,1,0,1,,,0,17/04/2014,11/7/2015,,,,,,,,,
3098068,https://www.airbnb.com/rooms/3098068,,,,15752382,2014,,0.75,,,,,,Centrum-Oost,Amsterdam,North Holland,1018,,52.36767886,4.915284835,,Apartment,Entire home/apt,3,1,0,1,Real Bed,,70,,,100,50,2,35,2,,,17,7/12/2014,19/07/2015,89,8,9,9,9,9,9,,
3097527,https://www.airbnb.com/rooms/3097527,,,,15753560,2014,,0.98,,,,,,Centrum-West,Amsterdam,North Holland,1017AA,,52.36618367,4.893570349,,Apartment,Entire home/apt,12,1,2,3,Real Bed,,125,,,500,50,2,55,1,,,14,8/4/2014,18/07/2015,72,8,6,7,7,9,7,,
3099266,https://www.airbnb.com/rooms/3099266,,,,15760048,2014,,1,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1087 JJ,,52.35386649,4.999093772,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,105,,,,80,3,25,2,,,19,8/9/2014,15/08/2015,95,10,10,10,10,9,9,,
4022370,https://www.airbnb.com/rooms/4022370,,,,15763490,2014,,N/A,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 HR,,52.37403645,4.858888602,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,82,,,,,1,0,1,,,3,9/2/2014,5/8/2015,100,10,9,9,9,10,9,,
3100893,https://www.airbnb.com/rooms/3100893,,,,15766202,2014,,0.92,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,,52.37262819,4.865519363,,Apartment,Private room,2,1,1,2,Real Bed,,59,,,,,1,0,1,,,0,25/01/2014,25/08/2015,,,,,,,,,
5800712,https://www.airbnb.com/rooms/5800712,,,,15772059,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 DK,,52.36436374,4.875210592,,Apartment,Entire home/apt,2,1,,1,Real Bed,,115,,,,100,1,0,2,,,0,20/08/2014,7/9/2015,,,,,,,,,
4749798,https://www.airbnb.com/rooms/4749798,,,,15774989,2014,,0.96,,,,,,Oud-Noord,Amsterdam,North Holland,1031 HW,,52.38986361,4.900214513,,Apartment,Private room,2,1,1,1,Real Bed,,59,,,,,1,0,1,,,1,19/06/2014,13/09/2015,,,,,,,,,
3845828,https://www.airbnb.com/rooms/3845828,,,,15775306,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 HP,,52.36612767,4.862298895,,Apartment,Entire home/apt,3,1,2,1,Real Bed,,100,,,,40,1,0,3,,,5,8/6/2014,8/9/2015,96,9,10,10,10,10,10,,
4537862,https://www.airbnb.com/rooms/4537862,,,,15775832,2014,,0.86,,,,,,Westerpark,Amsterdam,North Holland,1052 KA,,52.37862549,4.877159868,,Apartment,Entire home/apt,2,1,0,1,Real Bed,,75,,,500,100,1,0,3,,,1,5/4/2014,23/08/2015,100,10,10,10,10,10,10,,
4556287,https://www.airbnb.com/rooms/4556287,,,,15777620,2014,,0.78,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 PT,,52.36583053,4.868559281,,Apartment,Private room,2,1,1,1,Real Bed,,108,,,,30,1,0,1,,,5,15/02/2014,27/08/2015,84,9,8,9,10,9,9,,
4613073,https://www.airbnb.com/rooms/4613073,,,,15782415,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,,52.37307886,4.857310165,,Apartment,Entire home/apt,2,1,2,1,Real Bed,,150,,,350,70,1,0,2,,,0,27/12/2014,1/9/2015,,,,,,,,,
3107999,https://www.airbnb.com/rooms/3107999,,,,15799839,2014,,1,,,,,,Centrum-West,Amsterdam,North Holland,1012 VP,,52.37048942,4.888714148,,House,Entire home/apt,4,1.5,1,1,Real Bed,,130,,,,,2,50,3,,,1,25/11/2014,15/08/2015,100,10,10,10,10,8,10,,
3109879,https://www.airbnb.com/rooms/3109879,,,,15806021,2014,,N/A,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 DG,,52.36585797,4.87511251,,Apartment,Entire home/apt,3,1,4,2,Real Bed,,100,,,,,1,0,2,,,5,27/08/2014,20/09/2015,96,10,9,10,10,10,10,,
4195000,https://www.airbnb.com/rooms/4195000,,,,15808039,2014,,0.9,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 LP,,52.37172437,4.922756544,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,100,,,198,60,1,0,2,,,3,4/10/2014,25/08/2015,87,10,9,7,9,9,8,,
3142247,https://www.airbnb.com/rooms/3142247,,,,15808143,2014,,1,,,,,,Centrum-West,Amsterdam,North Holland,1016 HL,,52.37060447,4.882908592,,House,Private room,2,1,1,1,Real Bed,,90,,,300,35,1,30,2,,,11,6/6/2014,28/07/2015,98,10,10,10,10,10,10,,
3111787,https://www.airbnb.com/rooms/3111787,,,,15812999,2014,,0.88,,,,,,Centrum-West,Amsterdam,North Holland,1015 SJ,,52.37582779,4.881289647,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,120,,,200,,2,30,2,,,35,25/08/2014,11/7/2015,96,10,10,10,10,10,9,,
5513400,https://www.airbnb.com/rooms/5513400,,,,15821377,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1078HT,,52.34567893,4.890575407,,Apartment,Private room,2,1,1,1,Real Bed,,60,,,100,150,1,0,1,,,0,19/12/2014,8/7/2015,,,,,,,,,
4216576,https://www.airbnb.com/rooms/4216576,,,,15822324,2014,,1,,,,,,Oud-Noord,Amsterdam,North Holland,1025 LB,,52.3908337,4.935108513,,House,Entire home/apt,5,1,3,5,Real Bed,,200,,,,,5,25,2,,,2,8/9/2014,3/9/2015,100,10,10,10,10,9,10,,
3113878,https://www.airbnb.com/rooms/3113878,,,,15822709,2014,,1,,,,,,Noord-West,Amsterdam,North Holland,1035VE,,52.41809334,4.904343407,,House,Entire home/apt,4,2,2,4,Real Bed,,85,,,,,1,0,5,,,7,28/04/2014,12/7/2015,94,9,10,10,10,9,9,,
4043626,https://www.airbnb.com/rooms/4043626,,,,15828426,2014,,0.98,,,,,,Centrum-Oost,Amsterdam,North Holland,1017 PV,,52.36452786,4.882275529,,Apartment,Private room,2,1,1,1,Real Bed,,100,,,,25,1,0,2,,,5,16/11/2014,12/8/2015,84,7,8,8,8,10,7,,
3115135,https://www.airbnb.com/rooms/3115135,,,,15828426,2014,,0.98,,,,,,Centrum-West,Amsterdam,North Holland,1017 PV,,52.36637152,4.882206406,,Apartment,Private room,2,1,1,2,Real Bed,,120,,,,20,1,0,1,,,66,1/6/2014,18/09/2015,87,9,8,9,9,9,8,,
3178221,https://www.airbnb.com/rooms/3178221,,,,15840711,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 BR,,52.35536539,4.896904377,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,,70,1,0,3,,,8,17/05/2014,1/8/2015,98,10,10,10,10,10,9,,
5731821,https://www.airbnb.com/rooms/5731821,,,,15855804,2014,,0.49,,,,,,Zuid,Amsterdam,NH,1071,,52.35329934,4.885160735,,Loft,Private room,2,1,1,1,Real Bed,,95,,,500,50,1,0,1,,,0,17/11/2014,19/09/2015,,,,,,,,,
3122759,https://www.airbnb.com/rooms/3122759,,,,15862404,2014,,1,,,,,,Noord-West,Amsterdam,North Holland,1034 KW,,52.40901608,4.926802695,,House,Entire home/apt,4,1,3,4,Real Bed,,125,,,,13,1,0,6,,,1,1/9/2014,14/09/2015,100,10,10,10,10,6,10,,
5690251,https://www.airbnb.com/rooms/5690251,,,,15879881,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1057,,52.36580261,4.859215307,,Apartment,Private room,2,1,1,1,Real Bed,,90,,,200,55,1,0,1,,,0,27/12/2014,27/08/2015,,,,,,,,,
3126957,https://www.airbnb.com/rooms/3126957,,,,15883023,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1072,,52.35779244,4.885946262,,Apartment,Entire home/apt,4,2.5,3,4,Real Bed,,200,,,,,4,20,3,,,23,17/12/2014,10/7/2015,90,9,9,9,9,10,9,,
5623410,https://www.airbnb.com/rooms/5623410,,,,15889542,2014,,0.97,,,,,,Bos en Lommer,Amsterdam,Noord-Holland,1055 XZ,,52.38036007,4.855818465,,Apartment,Private room,3,1,1,1,Real Bed,,50,,,,20,2,5,2,,,3,13/12/2014,22/09/2015,100,8,9,9,9,7,9,,
3129198,https://www.airbnb.com/rooms/3129198,,,,15891676,2014,,0.95,,,,,,Centrum-West,Amsterdam,North Holland,1016 RG,,52.37213868,4.87896263,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,225,,,,,1,0,3,,,10,22/02/2014,20/09/2015,98,10,10,10,10,10,9,,
3130145,https://www.airbnb.com/rooms/3130145,,,,15895871,2014,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.36594531,4.861462618,,Apartment,Private room,2,1,1,2,Real Bed,,57,,,,,1,5,2,,,36,6/12/2014,22/07/2015,94,9,9,10,9,9,9,,
4889320,https://www.airbnb.com/rooms/4889320,,,,15906515,2014,,1,,,,,,Slotervaart,Amsterdam,Noord-Holland,1062 EV,,52.34948437,4.839348063,,Apartment,Shared room,1,0.5,1,1,Real Bed,,39,,,150,75,1,0,1,,,0,9/6/2014,7/7/2015,,,,,,,,,
3134472,https://www.airbnb.com/rooms/3134472,,,,15916616,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1071 VJ,,52.35377685,4.886081366,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,114,,,150,200,2,30,3,,,7,22/08/2014,10/8/2015,97,10,9,9,10,9,9,,
5875934,https://www.airbnb.com/rooms/5875934,,,,15917368,2014,,0.85,,,,,,Bijlmer-Centrum,Amsterdam Zuid-Oost,XH,1102,,52.32473539,4.946811333,,Apartment,Private room,2,1,1,1,Real Bed,,39,,,,100,1,0,1,,,0,7/9/2014,28/09/2015,,,,,,,,,
3322932,https://www.airbnb.com/rooms/3322932,,,,15917368,2014,,0.85,,,,,,Bijlmer-Centrum,Amsterdam-Zuidoost,North Holland,1102,,52.32458863,4.946294682,,Apartment,Private room,2,1,1,2,Real Bed,,65,,,,20,1,0,1,,,5,13/07/2014,28/07/2015,100,9,9,10,9,7,9,,
3141006,https://www.airbnb.com/rooms/3141006,,,,15919193,2014,,N/A,,,,,,Oud-Noord,Amsterdam,North Holland,1021 ED,,52.38473096,4.917912559,,House,Entire home/apt,4,1,2,2,Real Bed,,100,,,,25,1,0,5,,,1,17/01/2014,4/8/2015,80,8,8,10,10,8,8,,
3135926,https://www.airbnb.com/rooms/3135926,,,,15923010,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072NN,,52.35271001,4.889051135,,Apartment,Private room,2,1,1,1,Real Bed,,80,,,,25,1,0,1,,,1,26/01/2014,2/7/2015,80,10,10,10,10,10,8,,
3189044,https://www.airbnb.com/rooms/3189044,,,,15923139,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1075 CA,,52.35455988,4.856047286,,House,Entire home/apt,3,1,2,2,Real Bed,,86,,,500,,2,25,3,,,20,12/4/2014,19/07/2015,96,10,9,10,10,10,10,,
3136050,https://www.airbnb.com/rooms/3136050,,,,15923462,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 CE,,52.35757468,4.900046317,,Apartment,Private room,3,1,1,2,Real Bed,,60,,,200,20,2,20,2,,,16,20/08/2014,21/09/2015,93,10,10,10,10,9,9,,
3136839,https://www.airbnb.com/rooms/3136839,,,,15927385,2014,,1,,,,,,Zuid,Amsterdam,North Holland,1076 XT,,52.34750954,4.86125058,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,90,,,,,1,0,2,,,0,7/8/2014,24/08/2015,,,,,,,,,
3138408,https://www.airbnb.com/rooms/3138408,,,,15935138,2014,,1,,,,,,Westerpark,Amsterdam,North Holland,1013 zn,,52.39301144,4.877590325,,Apartment,Entire home/apt,4,1,3,4,Real Bed,,119,,,,,4,30,3,,,0,1/10/2014,22/08/2015,,,,,,,,,
3145463,https://www.airbnb.com/rooms/3145463,,,,15945546,2014,,N/A,,,,,,Buitenveldert - Zuidas,Amsterdam,North Holland,1082 HS,,52.32849181,4.87479719,,Apartment,Private room,1,1,1,1,Real Bed,,50,,,100,45,1,0,1,,,0,10/8/2014,19/08/2015,,,,,,,,,
3142543,https://www.airbnb.com/rooms/3142543,,,,15955746,2014,,0.5,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 SK,,52.37052123,4.93118457,,Apartment,Entire home/apt,5,1,3,4,Real Bed,,150,,,800,,5,50,2,,,6,12/6/2014,9/7/2015,96,9,8,10,8,8,9,,
5776434,https://www.airbnb.com/rooms/5776434,,,,15956048,2014,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1078 AJ,,52.34944608,4.90210105,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,175,,,,,1,0,3,,,0,24/02/2014,9/9/2015,,,,,,,,,
